Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs,soup
'339','SerialExperimentsLain',8.07,TriangleStaff,Original, 'n/a',"['AvantGarde', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Psychological']","['ShimizuKaori', 'KaoriAsada', 'AsadaYoko', 'YokoHayami', 'HayamiShow', 'ShowOobayashi', 'OobayashiRyuusuke', 'RyuusukeMutou', 'MutouSumi', 'SumiNakata', 'NakataJouji', 'JoujiKawasumi', 'KawasumiAyako', 'AyakoTakimoto', 'TakimotoKeito', 'KeitoChikada', 'ChikadaWasei', 'WaseiYamazaki', 'YamazakiTakumi']",SerialExperimentsLain TriangleStaff Original AvantGarde Drama Mystery Sci-Fi Supernatural Psychological ShimizuKaori KaoriAsada AsadaYoko YokoHayami HayamiShow ShowOobayashi OobayashiRyuusuke RyuusukeMutou MutouSumi SumiNakata NakataJouji JoujiKawasumi KawasumiAyako AyakoTakimoto TakimotoKeito KeitoChikada ChikadaWasei WaseiYamazaki YamazakiTakumi
'245','GreatTeacherOnizuka',8.69,Pierrot,Manga, 'Shounen',"['Comedy', 'Drama', 'Delinquents', 'School', 'Workplace', 'Shounen']","['TakagiWataru', 'WataruMitsuishi', 'MitsuishiKotono', 'KotonoCho', 'ChoMidorikawa', 'MidorikawaHikaru', 'HikaruKawasumi', 'KawasumiAyako', 'AyakoOrikasa', 'OrikasaFumiko', 'FumikoSeki', 'SekiTomokazu', 'TomokazuOkano', 'OkanoKousuke', 'KousukeNoda', 'NodaJunko', 'JunkoChiba', 'ChibaIsshin']",GreatTeacherOnizuka Pierrot Manga Comedy Drama Delinquents School Workplace Shounen TakagiWataru WataruMitsuishi MitsuishiKotono KotonoCho ChoMidorikawa MidorikawaHikaru HikaruKawasumi KawasumiAyako AyakoOrikasa OrikasaFumiko FumikoSeki SekiTomokazu TomokazuOkano OkanoKousuke KousukeNoda NodaJunko JunkoChiba ChibaIsshin
'21','OnePiece',8.67,ToeiAnimation,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'Shounen']","['TanakaMayumi', 'MayumiNakai', 'NakaiKazuya', 'KazuyaHirata', 'HirataHiroaki', 'HiroakiYamaguchi', 'YamaguchiYuriko', 'YurikoOotani', 'OotaniIkue', 'IkueOkamura', 'OkamuraAkemi', 'AkemiYamaguchi', 'YamaguchiKappei', 'KappeiCho', 'ChoYao', 'YaoKazuki', 'KazukiGouri', 'GouriDaisuke']",OnePiece ToeiAnimation Manga Action Adventure Fantasy Shounen TanakaMayumi MayumiNakai NakaiKazuya KazuyaHirata HirataHiroaki HiroakiYamaguchi YamaguchiYuriko YurikoOotani OotaniIkue IkueOkamura OkamuraAkemi AkemiYamaguchi YamaguchiKappei KappeiCho ChoYao YaoKazuki KazukiGouri GouriDaisuke
'20','Naruto',7.97,Pierrot,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'MartialArts', 'Shounen']","['TakeuchiJunko', 'JunkoInoue', 'InoueKazuhiko', 'KazuhikoSugiyama', 'SugiyamaNoriaki', 'NoriakiNakamura', 'NakamuraChie', 'ChieIshikawa', 'IshikawaHideo', 'HideoCanna', 'CannaNobutoshi', 'NobutoshiOotsuka', 'OotsukaHouchuu', 'HouchuuIshida', 'IshidaAkira', 'AkiraMizuki', 'MizukiNana', 'NanaMorikawa', 'MorikawaToshiyuki']",Naruto Pierrot Manga Action Adventure Fantasy MartialArts Shounen TakeuchiJunko JunkoInoue InoueKazuhiko KazuhikoSugiyama SugiyamaNoriaki NoriakiNakamura NakamuraChie ChieIshikawa IshikawaHideo HideoCanna CannaNobutoshi NobutoshiOotsuka OotsukaHouchuu HouchuuIshida IshidaAkira AkiraMizuki MizukiNana NanaMorikawa MorikawaToshiyuki
'121','FullmetalAlchemist',8.12,Bones,Manga, 'Shounen',"['Action', 'Adventure', 'Drama', 'Fantasy', 'Military', 'Shounen']","['ParkRomi', 'RomiKugimiya', 'KugimiyaRie', 'RieOokawa', 'OokawaTooru', 'TooruFujiwara', 'FujiwaraKeiji', 'KeijiSuwabe', 'SuwabeJunichi', 'JunichiNeya', 'NeyaMichiko', 'MichikoUtsumi', 'UtsumiKenji', 'KenjiToyoguchi', 'ToyoguchiMegumi', 'MegumiYamaguchi', 'YamaguchiMayumi', 'MayumiEbara', 'EbaraMasashi']",FullmetalAlchemist Bones Manga Action Adventure Drama Fantasy Military Shounen ParkRomi RomiKugimiya KugimiyaRie RieOokawa OokawaTooru TooruFujiwara FujiwaraKeiji KeijiSuwabe SuwabeJunichi JunichiNeya NeyaMichiko MichikoUtsumi UtsumiKenji KenjiToyoguchi ToyoguchiMegumi MegumiYamaguchi YamaguchiMayumi MayumiEbara EbaraMasashi
'205','SamuraiChamploo',8.5,Manglobe,Original, 'n/a',"['Action', 'Adventure', 'Comedy', 'Historical', 'Samurai']","['NakaiKazuya', 'KazuyaSato', 'SatoGinpei', 'GinpeiKawasumi', 'KawasumiAyako', 'AyakoTamagawa', 'TamagawaSakiko', 'SakikoHidaka', 'HidakaNoriko', 'NorikoIshizuka', 'IshizukaUnshou', 'UnshouSugou', 'SugouTakayuki', 'TakayukiAfra', 'AfraWakamoto', 'WakamotoNorio', 'NorioYamadera', 'YamaderaKouichi']",SamuraiChamploo Manglobe Original Action Adventure Comedy Historical Samurai NakaiKazuya KazuyaSato SatoGinpei GinpeiKawasumi KawasumiAyako AyakoTamagawa TamagawaSakiko SakikoHidaka HidakaNoriko NorikoIshizuka IshizukaUnshou UnshouSugou SugouTakayuki TakayukiAfra AfraWakamoto WakamotoNorio NorioYamadera YamaderaKouichi
'19','Monster',8.84,Madhouse,Manga, 'Seinen',"['Drama', 'Mystery', 'Suspense', 'AdultCast', 'Psychological', 'Seinen']","['SasakiNozomu', 'NozomuKiuchi', 'KiuchiHidenobu', 'HidenobuNoto', 'NotoMamiko', 'MamikoTanaka', 'TanakaHideyuki', 'HideyukiIsobe', 'IsobeTsutomu', 'TsutomuKoyama', 'KoyamaMami', 'MamiTakeuchi', 'TakeuchiJunko', 'JunkoIkeda', 'IkedaShuuichi', 'ShuuichiNagai', 'NagaiIchiro', 'IchiroKatsube', 'KatsubeNobuyuki']",Monster Madhouse Manga Drama Mystery Suspense AdultCast Psychological Seinen SasakiNozomu NozomuKiuchi KiuchiHidenobu HidenobuNoto NotoMamiko MamikoTanaka TanakaHideyuki HideyukiIsobe IsobeTsutomu TsutomuKoyama KoyamaMami MamiTakeuchi TakeuchiJunko JunkoIkeda IkedaShuuichi ShuuichiNagai NagaiIchiro IchiroKatsube KatsubeNobuyuki
'226','ElfenLied',7.5,Arms,Manga, 'Seinen',"['Action', 'Drama', 'Horror', 'Romance', 'Supernatural', 'Gore', 'Psychological', 'Seinen']","['KobayashiSanae', 'SanaeMatsuoka', 'MatsuokaYuki', 'YukiSuzuki', 'SuzukiChihiro', 'ChihiroHagiwara', 'HagiwaraEmiko', 'EmikoNoto', 'NotoMamiko', 'MamikoKawakami', 'KawakamiTomoko', 'TomokoNakata', 'NakataJouji', 'JoujiHosoi', 'HosoiOsamu', 'OsamuTakahashi', 'TakahashiMikako', 'MikakoYamamoto', 'YamamotoMaria']",ElfenLied Arms Manga Action Drama Horror Romance Supernatural Gore Psychological Seinen KobayashiSanae SanaeMatsuoka MatsuokaYuki YukiSuzuki SuzukiChihiro ChihiroHagiwara HagiwaraEmiko EmikoNoto NotoMamiko MamikoKawakami KawakamiTomoko TomokoNakata NakataJouji JoujiHosoi HosoiOsamu OsamuTakahashi TakahashiMikako MikakoYamamoto YamamotoMaria
'269','Bleach',7.88,Pierrot,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'Shounen']","['MoritaMasakazu', 'MasakazuOrikasa', 'OrikasaFumiko', 'FumikoItou', 'ItouKentarou', 'KentarouMatsuoka', 'MatsuokaYuki', 'YukiSugiyama', 'SugiyamaNoriaki', 'NoriakiYasumoto', 'YasumotoHiroki', 'HirokiTachiki', 'TachikiFumihiko', 'FumihikoMiki', 'MikiShinichiro', 'ShinichiroPark', 'ParkRomi', 'RomiNamikawa', 'NamikawaDaisuke']",Bleach Pierrot Manga Action Adventure Fantasy Shounen MoritaMasakazu MasakazuOrikasa OrikasaFumiko FumikoItou ItouKentarou KentarouMatsuoka MatsuokaYuki YukiSugiyama SugiyamaNoriaki NoriakiYasumoto YasumotoHiroki HirokiTachiki TachikiFumihiko FumihikoMiki MikiShinichiro ShinichiroPark ParkRomi RomiNamikawa NamikawaDaisuke
'457','Mushishi',8.67,Artland,Manga, 'Seinen',"['Adventure', 'Fantasy', 'Mystery', 'SliceofLife', 'Supernatural', 'AdultCast', 'Historical', 'Iyashikei', 'Seinen']","['NakanoYuto', 'YutoTsuzurahara', 'TsuzuraharaMiyu', 'MiyuDoi', 'DoiMika', 'MikaUeda', 'UedaYuuji', 'YuujiDoi', 'DoiMika', 'MikaHonjou', 'HonjouYuutaro', 'YuutaroOka', 'OkaAkiko', 'AkikoSanpei', 'SanpeiYuuko', 'YuukoMaeda', 'MaedaTakeshi', 'TakeshiNazuka', 'NazukaKaori']",Mushishi Artland Manga Adventure Fantasy Mystery SliceofLife Supernatural AdultCast Historical Iyashikei Seinen NakanoYuto YutoTsuzurahara TsuzuraharaMiyu MiyuDoi DoiMika MikaUeda UedaYuuji YuujiDoi DoiMika MikaHonjou HonjouYuutaro YuutaroOka OkaAkiko AkikoSanpei SanpeiYuuko YuukoMaeda MaedaTakeshi TakeshiNazuka NazukaKaori
'356','Fate/staynight',7.29,StudioDeen,Visualnovel, 'n/a',"['Action', 'Fantasy', 'Romance', 'Supernatural']","['KawasumiAyako', 'AyakoUeda', 'UedaKana', 'KanaSuwabe', 'SuwabeJunichi', 'JunichiSugiyama', 'SugiyamaNoriaki', 'NoriakiKoyama', 'KoyamaRikiya', 'RikiyaSeki', 'SekiTomokazu', 'TomokazuShitaya', 'ShitayaNoriko', 'NorikoKadowaki', 'KadowakiMai', 'MaiNakata', 'NakataJouji', 'JoujiCanna', 'CannaNobutoshi']",Fate/staynight StudioDeen Visualnovel Action Fantasy Romance Supernatural KawasumiAyako AyakoUeda UedaKana KanaSuwabe SuwabeJunichi JunichiSugiyama SugiyamaNoriaki NoriakiKoyama KoyamaRikiya RikiyaSeki SekiTomokazu TomokazuShitaya ShitayaNoriko NorikoKadowaki KadowakiMai MaiNakata NakataJouji JoujiCanna CannaNobutoshi
'918','Gintama',8.95,Sunrise,Manga, 'Shounen',"['Action', 'Comedy', 'Sci-Fi', 'GagHumor', 'Historical', 'Parody', 'Samurai', 'Shounen']","['SugitaTomokazu', 'TomokazuKugimiya', 'KugimiyaRie', 'RieSakaguchi', 'SakaguchiDaisuke', 'DaisukeIshida', 'IshidaAkira', 'AkiraNakai', 'NakaiKazuya', 'KazuyaSuzumura', 'SuzumuraKenichi', 'KenichiKoyasu', 'KoyasuTakehito', 'TakehitoKaida', 'KaidaYuuko', 'YuukoTachiki', 'TachikiFumihiko', 'FumihikoHino', 'HinoSatoshi']",Gintama Sunrise Manga Action Comedy Sci-Fi GagHumor Historical Parody Samurai Shounen SugitaTomokazu TomokazuKugimiya KugimiyaRie RieSakaguchi SakaguchiDaisuke DaisukeIshida IshidaAkira AkiraNakai NakaiKazuya KazuyaSuzumura SuzumuraKenichi KenichiKoyasu KoyasuTakehito TakehitoKaida KaidaYuuko YuukoTachiki TachikiFumihiko FumihikoHino HinoSatoshi
'889','BlackLagoon',8.03,Madhouse,Manga, 'Seinen',"['Action', 'AdultCast', 'OrganizedCrime', 'Seinen']","['ToyoguchiMegumi', 'MegumiNamikawa', 'NamikawaDaisuke', 'DaisukeIsobe', 'IsobeTsutomu', 'TsutomuHirata', 'HirataHiroaki', 'HiroakiKoyama', 'KoyamaMami', 'MamiTomizawa', 'TomizawaMichie', 'MichieKarasawa', 'KarasawaJun', 'JunMorikawa', 'MorikawaToshiyuki', 'ToshiyukiSasaki', 'SasakiYouko', 'YoukoOomori', 'OomoriAkimasa']",BlackLagoon Madhouse Manga Action AdultCast OrganizedCrime Seinen ToyoguchiMegumi MegumiNamikawa NamikawaDaisuke DaisukeIsobe IsobeTsutomu TsutomuHirata HirataHiroaki HiroakiKoyama KoyamaMami MamiTomizawa TomizawaMichie MichieKarasawa KarasawaJun JunMorikawa MorikawaToshiyuki ToshiyukiSasaki SasakiYouko YoukoOomori OomoriAkimasa
'849','SuzumiyaHaruhinoYuuutsu',7.83,KyotoAnimation,Lightnovel, 'n/a',"['Comedy', 'Mystery', 'Sci-Fi', 'SliceofLife', 'School']","['HiranoAya', 'AyaSugita', 'SugitaTomokazu', 'TomokazuChihara', 'ChiharaMinori', 'MinoriGotou', 'GotouYuuko', 'YuukoOno', 'OnoDaisuke', 'DaisukeMatsuoka', 'MatsuokaYuki', 'YukiKuwatani', 'KuwataniNatsuko', 'NatsukoAoki', 'AokiSayaka', 'SayakaOgata', 'OgataKenichi', 'KenichiYanagisawa', 'YanagisawaEiji']",SuzumiyaHaruhinoYuuutsu KyotoAnimation Lightnovel Comedy Mystery Sci-Fi SliceofLife School HiranoAya AyaSugita SugitaTomokazu TomokazuChihara ChiharaMinori MinoriGotou GotouYuuko YuukoOno OnoDaisuke DaisukeMatsuoka MatsuokaYuki YukiKuwatani KuwataniNatsuko NatsukoAoki AokiSayaka SayakaOgata OgataKenichi KenichiYanagisawa YanagisawaEiji
'934','HigurashinoNakuKoroni',7.9,StudioDeen,Visualnovel, 'n/a',"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Gore', 'Psychological']","['TamuraYukari', 'YukariNakahara', 'NakaharaMai', 'MaiYukino', 'YukinoSatsuki', 'SatsukiYukino', 'YukinoSatsuki', 'SatsukiHoshi', 'HoshiSouichirou', 'SouichirouKanai', 'KanaiMika', 'MikaItou', 'ItouMiki', 'MikiChafurin', 'ChafurinKobayashi', 'KobayashiYuu', 'YuuOno', 'OnoDaisuke']",HigurashinoNakuKoroni StudioDeen Visualnovel Horror Mystery Supernatural Suspense Gore Psychological TamuraYukari YukariNakahara NakaharaMai MaiYukino YukinoSatsuki SatsukiYukino YukinoSatsuki SatsukiHoshi HoshiSouichirou SouichirouKanai KanaiMika MikaItou ItouMiki MikiChafurin ChafurinKobayashi KobayashiYuu YuuOno OnoDaisuke
'1210','NHKniYoukoso!',8.32,Gonzo,Novel, 'n/a',"['Comedy', 'Drama', 'Romance', 'OtakuCulture', 'Psychological']","['KoizumiYutaka', 'YutakaMakino', 'MakinoYui', 'YuiSakaguchi', 'SakaguchiDaisuke', 'DaisukeShishido', 'ShishidoRumi', 'RumiKobayashi', 'KobayashiSanae', 'SanaeHayamizu', 'HayamizuRisa', 'RisaTobita', 'TobitaNobuo', 'NobuoShou', 'ShouMayumi', 'MayumiSawashiro', 'SawashiroMiyuki']",NHKniYoukoso! Gonzo Novel Comedy Drama Romance OtakuCulture Psychological KoizumiYutaka YutakaMakino MakinoYui YuiSakaguchi SakaguchiDaisuke DaisukeShishido ShishidoRumi RumiKobayashi KobayashiSanae SanaeHayamizu HayamizuRisa RisaTobita TobitaNobuo NobuoShou ShouMayumi MayumiSawashiro SawashiroMiyuki
'1535','DeathNote',8.62,Madhouse,Manga, 'Shounen',"['Supernatural', 'Suspense', 'Psychological', 'Shounen']","['YamaguchiKappei', 'KappeiMiyano', 'MiyanoMamoru', 'MamoruNakamura', 'NakamuraShidou', 'ShidouUchida', 'UchidaNaoya', 'NaoyaHirano', 'HiranoAya', 'AyaHidaka', 'HidakaNoriko', 'NorikoSasaki', 'SasakiNozomu', 'NozomuNaitou', 'NaitouRyou', 'RyouNishimura', 'NishimuraTomohiro', 'TomohiroMatsukaze', 'MatsukazeMasaya']",DeathNote Madhouse Manga Supernatural Suspense Psychological Shounen YamaguchiKappei KappeiMiyano MiyanoMamoru MamoruNakamura NakamuraShidou ShidouUchida UchidaNaoya NaoyaHirano HiranoAya AyaHidaka HidakaNoriko NorikoSasaki SasakiNozomu NozomuNaitou NaitouRyou RyouNishimura NishimuraTomohiro TomohiroMatsukaze MatsukazeMasaya
'1575','CodeGeass:HangyakunoLelouch',8.7,Sunrise,Original, 'n/a',"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'School', 'SuperPower']","['FukuyamaJun', 'JunYukana', 'YukanaKoshimizu', 'KoshimizuAmi', 'AmiSakurai', 'SakuraiTakahiro', 'TakahiroNarita', 'NaritaKen', 'KenOrikasa', 'OrikasaFumiko', 'FumikoShiratori', 'ShiratoriTetsu', 'TetsuMinami', 'MinamiOmi', 'OmiMinagawa', 'MinagawaJunko', 'JunkoNazuka', 'NazukaKaori']",CodeGeass:HangyakunoLelouch Sunrise Original Action Drama Sci-Fi Mecha Military School SuperPower FukuyamaJun JunYukana YukanaKoshimizu KoshimizuAmi AmiSakurai SakuraiTakahiro TakahiroNarita NaritaKen KenOrikasa OrikasaFumiko FumikoShiratori ShiratoriTetsu TetsuMinami MinamiOmi OmiMinagawa MinagawaJunko JunkoNazuka NazukaKaori
'1735','Naruto:Shippuuden',8.24,Pierrot,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'MartialArts', 'Shounen']","['TakeuchiJunko', 'JunkoInoue', 'InoueKazuhiko', 'KazuhikoSugiyama', 'SugiyamaNoriaki', 'NoriakiNakamura', 'NakamuraChie', 'ChieIshikawa', 'IshikawaHideo', 'HideoMorikubo', 'MorikuboShoutarou', 'ShoutarouOotsuka', 'OotsukaHouchuu', 'HouchuuIshida', 'IshidaAkira', 'AkiraMizuki', 'MizukiNana', 'NanaUchida', 'UchidaNaoya']",Naruto:Shippuuden Pierrot Manga Action Adventure Fantasy MartialArts Shounen TakeuchiJunko JunkoInoue InoueKazuhiko KazuhikoSugiyama SugiyamaNoriaki NoriakiNakamura NakamuraChie ChieIshikawa IshikawaHideo HideoMorikubo MorikuboShoutarou ShoutarouOotsuka OotsukaHouchuu HouchuuIshida IshidaAkira AkiraMizuki MizukiNana NanaUchida UchidaNaoya
'2001','TengenToppaGurrenLagann',8.63,Gainax,Original, 'n/a',"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha']","['KonishiKatsuyuki', 'KatsuyukiSugou', 'SugouTakayuki', 'TakayukiInoue', 'InoueMarina', 'MarinaFukui', 'FukuiYukari', 'YukariHiyama', 'HiyamaNobuyuki', 'NobuyukiTaniyama', 'TaniyamaKishou', 'KishouItou', 'ItouShizuka', 'ShizukaIkeda', 'IkedaNarushi', 'NarushiOnosaka', 'OnosakaMasaya', 'MasayaNakata', 'NakataJouji']",TengenToppaGurrenLagann Gainax Original Action Adventure Comedy Sci-Fi Mecha KonishiKatsuyuki KatsuyukiSugou SugouTakayuki TakayukiInoue InoueMarina MarinaFukui FukuiYukari YukariHiyama HiyamaNobuyuki NobuyukiTaniyama TaniyamaKishou KishouItou ItouShizuka ShizukaIkeda IkedaNarushi NarushiOnosaka OnosakaMasaya MasayaNakata NakataJouji
'2251','Baccano!',8.38,sBase,Lightnovel, 'n/a',"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Historical', 'OrganizedCrime']","['OnosakaMasaya', 'MasayaMorita', 'MoritaMasakazu', 'MasakazuAoki', 'AokiSayaka', 'SayakaFujiwara', 'FujiwaraKeiji', 'KeijiYoshino', 'YoshinoHiroyuki', 'HiroyukiSakaguchi', 'SakaguchiDaisuke', 'DaisukeHirohashi', 'HirohashiRyou', 'RyouKoyasu', 'KoyasuTakehito', 'TakehitoKobayashi', 'KobayashiSanae', 'SanaeKanda', 'KandaAkemi']",Baccano! sBase Lightnovel Action Comedy Mystery Supernatural Historical OrganizedCrime OnosakaMasaya MasayaMorita MoritaMasakazu MasakazuAoki AokiSayaka SayakaFujiwara FujiwaraKeiji KeijiYoshino YoshinoHiroyuki HiroyukiSakaguchi SakaguchiDaisuke DaisukeHirohashi HirohashiRyou RyouKoyasu KoyasuTakehito TakehitoKobayashi KobayashiSanae SanaeKanda KandaAkemi
'2167','Clannad',8.01,KyotoAnimation,Visualnovel, 'n/a',"['Drama', 'Romance', 'Supernatural', 'School']","['NakamuraYuuichi', 'YuuichiNakahara', 'NakaharaMai', 'MaiKuwashima', 'KuwashimaHouko', 'HoukoHirohashi', 'HirohashiRyou', 'RyouNonaka', 'NonakaAi', 'AiNoto', 'NotoMamiko', 'MamikoSakaguchi', 'SakaguchiDaisuke', 'DaisukeKanda', 'KandaAkemi', 'AkemiOkiayu', 'OkiayuRyoutarou', 'RyoutarouInoue', 'InoueKikuko']",Clannad KyotoAnimation Visualnovel Drama Romance Supernatural School NakamuraYuuichi YuuichiNakahara NakaharaMai MaiKuwashima KuwashimaHouko HoukoHirohashi HirohashiRyou RyouNonaka NonakaAi AiNoto NotoMamiko MamikoSakaguchi SakaguchiDaisuke DaisukeKanda KandaAkemi AkemiOkiayu OkiayuRyoutarou RyoutarouInoue InoueKikuko
'2966','OokamitoKoushinryou',8.23,Imagin,Lightnovel, 'n/a',"['Adventure', 'Fantasy', 'Romance', 'AdultCast', 'Historical']","['KoshimizuAmi', 'AmiFukuyama', 'FukuyamaJun', 'JunNakahara', 'NakaharaMai', 'MaiNazuka', 'NazukaKaori', 'KaoriOotsuka', 'OotsukaHouchuu', 'HouchuuNamikawa', 'NamikawaDaisuke', 'DaisukeHoriuchi', 'HoriuchiKenyuu', 'KenyuuTsuji', 'TsujiShinpachi', 'ShinpachiGouda', 'GoudaHozumi', 'HozumiHanawa', 'HanawaEiji']",OokamitoKoushinryou Imagin Lightnovel Adventure Fantasy Romance AdultCast Historical KoshimizuAmi AmiFukuyama FukuyamaJun JunNakahara NakaharaMai MaiNazuka NazukaKaori KaoriOotsuka OotsukaHouchuu HouchuuNamikawa NamikawaDaisuke DaisukeHoriuchi HoriuchiKenyuu KenyuuTsuji TsujiShinpachi ShinpachiGouda GoudaHozumi HozumiHanawa HanawaEiji
'2904','CodeGeass:HangyakunoLelouchR2',8.91,Sunrise,Original, 'n/a',"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'SuperPower']","['FukuyamaJun', 'JunYukana', 'YukanaKoshimizu', 'KoshimizuAmi', 'AmiSakurai', 'SakuraiTakahiro', 'TakahiroNarita', 'NaritaKen', 'KenOrikasa', 'OrikasaFumiko', 'FumikoShiratori', 'ShiratoriTetsu', 'TetsuMizushima', 'MizushimaTakahiro', 'TakahiroMinagawa', 'MinagawaJunko', 'JunkoNazuka', 'NazukaKaori']",CodeGeass:HangyakunoLelouchR2 Sunrise Original Action Drama Sci-Fi Mecha Military SuperPower FukuyamaJun JunYukana YukanaKoshimizu KoshimizuAmi AmiSakurai SakuraiTakahiro TakahiroNarita NaritaKen KenOrikasa OrikasaFumiko FumikoShiratori ShiratoriTetsu TetsuMizushima MizushimaTakahiro TakahiroMinagawa MinagawaJunko JunkoNazuka NazukaKaori
'3588','SoulEater',7.84,Bones,Manga, 'Shounen',"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Shounen']","['MiyanoMamoru', 'MamoruUchiyama', 'UchiyamaKouki', 'KoukiOmigawa', 'OmigawaChiaki', 'ChiakiKobayashi', 'KobayashiYumiko', 'YumikoNazuka', 'NazukaKaori', 'KaoriTakahira', 'TakahiraNarumi', 'NarumiWatanabe', 'WatanabeAkeno', 'AkenoSakamoto', 'SakamotoMaaya', 'MaayaHanba', 'HanbaTomoe', 'TomoeKoyasu', 'KoyasuTakehito']",SoulEater Bones Manga Action Comedy Fantasy Supernatural Shounen MiyanoMamoru MamoruUchiyama UchiyamaKouki KoukiOmigawa OmigawaChiaki ChiakiKobayashi KobayashiYumiko YumikoNazuka NazukaKaori KaoriTakahira TakahiraNarumi NarumiWatanabe WatanabeAkeno AkenoSakamoto SakamotoMaaya MaayaHanba HanbaTomoe TomoeKoyasu KoyasuTakehito
'4224','Toradora!',8.1,J.C.Staff,Lightnovel, 'n/a',"['Drama', 'Romance', 'LovePolygon', 'School']","['KugimiyaRie', 'RieMajima', 'MajimaJunji', 'JunjiHorie', 'HorieYui', 'YuiKitamura', 'KitamuraEri', 'EriNojima', 'NojimaHirofumi', 'HirofumiGotou', 'GotouSaori', 'SaoriOhara', 'OharaSayaka', 'SayakaKaida', 'KaidaYuuko', 'YuukoYoshino', 'YoshinoHiroyuki', 'HiroyukiTanaka', 'TanakaRie']",Toradora! J.C.Staff Lightnovel Drama Romance LovePolygon School KugimiyaRie RieMajima MajimaJunji JunjiHorie HorieYui YuiKitamura KitamuraEri EriNojima NojimaHirofumi HirofumiGotou GotouSaori SaoriOhara OharaSayaka SayakaKaida KaidaYuuko YuukoYoshino YoshinoHiroyuki HiroyukiTanaka TanakaRie
'4181','Clannad:AfterStory',8.94,KyotoAnimation,Visualnovel, 'n/a',"['Drama', 'Romance', 'Supernatural']","['NakamuraYuuichi', 'YuuichiNakahara', 'NakaharaMai', 'MaiKoorogi', 'KoorogiSatomi', 'SatomiKuwashima', 'KuwashimaHouko', 'HoukoHirohashi', 'HirohashiRyou', 'RyouNonaka', 'NonakaAi', 'AiOkiayu', 'OkiayuRyoutarou', 'RyoutarouNoto', 'NotoMamiko', 'MamikoSakaguchi', 'SakaguchiDaisuke', 'DaisukeInoue', 'InoueKikuko']",Clannad:AfterStory KyotoAnimation Visualnovel Drama Romance Supernatural NakamuraYuuichi YuuichiNakahara NakaharaMai MaiKoorogi KoorogiSatomi SatomiKuwashima KuwashimaHouko HoukoHirohashi HirohashiRyou RyouNonaka NonakaAi AiOkiayu OkiayuRyoutarou RyoutarouNoto NotoMamiko MamikoSakaguchi SakaguchiDaisuke DaisukeInoue InoueKikuko
'4654','ToaruMajutsunoIndex',7.37,J.C.Staff,Lightnovel, 'n/a',"['Action', 'Sci-Fi', 'SuperPower']","['AbeAtsushi', 'AtsushiIguchi', 'IguchiYuka', 'YukaSatou', 'SatouRina', 'RinaOkamoto', 'OkamotoNobuhiko', 'NobuhikoArai', 'AraiSatomi', 'SatomiHidaka', 'HidakaRina', 'RinaSasaki', 'SasakiNozomi', 'NozomiItou', 'ItouShizuka', 'ShizukaKatsu', 'KatsuAnri', 'AnriTaniyama', 'TaniyamaKishou']",ToaruMajutsunoIndex J.C.Staff Lightnovel Action Sci-Fi SuperPower AbeAtsushi AtsushiIguchi IguchiYuka YukaSatou SatouRina RinaOkamoto OkamotoNobuhiko NobuhikoArai AraiSatomi SatomiHidaka HidakaRina RinaSasaki SasakiNozomi NozomiItou ItouShizuka ShizukaKatsu KatsuAnri AnriTaniyama TaniyamaKishou
'5114','FullmetalAlchemist:Brotherhood',9.13,Bones,Manga, 'Shounen',"['Action', 'Adventure', 'Drama', 'Fantasy', 'Military', 'Shounen']","['ParkRomi', 'RomiKugimiya', 'KugimiyaRie', 'RieMiki', 'MikiShinichiro', 'ShinichiroFujiwara', 'FujiwaraKeiji', 'KeijiNakamura', 'NakamuraYuuichi', 'YuuichiOrikasa', 'OrikasaFumiko', 'FumikoMiyano', 'MiyanoMamoru', 'MamoruUtsumi', 'UtsumiKenji', 'KenjiTakamoto', 'TakamotoMegumi', 'MegumiSoumi', 'SoumiYouko']",FullmetalAlchemist:Brotherhood Bones Manga Action Adventure Drama Fantasy Military Shounen ParkRomi RomiKugimiya KugimiyaRie RieMiki MikiShinichiro ShinichiroFujiwara FujiwaraKeiji KeijiNakamura NakamuraYuuichi YuuichiOrikasa OrikasaFumiko FumikoMiyano MiyanoMamoru MamoruUtsumi UtsumiKenji KenjiTakamoto TakamotoMegumi MegumiSoumi SoumiYouko
